return_id,order_id,customer_id,order_timestamp,delivery_timestamp,request_timestamp,order_amount,item_count,product_category,discount_amount,payment_method,delivery_region,fulfillment_method,return_reason,item_condition_declared,refund_amount_requested,return_method,customer_account_age_days,customer_order_count_lifetime,customer_return_count_lifetime,historical_return_rate,historical_refund_amount,customer_dispute_count,orders_last_7d,orders_last_30d,orders_last_90d,returns_last_7d,returns_last_30d,returns_last_90d,customer_avg_order_value,return_abuse,dataset_type
RET_000163,ORD_000163,CUST_00626,2025-06-02T21:15:00,2025-06-05T21:15:00,2025-06-06T21:15:00,55.9,3,APPAREL,5.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,ARRIVED_LATE,OPENED_UNUSED,27.95,LOCKER_DROP,127,14,2,0.1429,108.49,0,0,1,2,0,0,0,60.27,1,SYNTHETIC
RET_001511,ORD_001511,CUST_01251,2025-06-01T23:17:00,2025-06-04T23:17:00,2025-06-06T23:17:00,146.58,1,APPAREL,15.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,ARRIVED_LATE,OPENED_UNUSED,73.29,MAIL_IN,135,6,4,0.6667,471.56,0,1,3,8,0,0,2,130.99,0,SYNTHETIC
RET_002972,ORD_002972,CUST_01296,2025-05-31T23:23:00,2025-06-05T23:23:00,2025-06-06T23:23:00,120.16,1,APPAREL,0.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,UNOPENED,60.08,IN_STORE_DROP,1132,10,1,0.1,114.22,0,0,2,2,0,1,0,126.91,0,SYNTHETIC
RET_000133,ORD_000133,CUST_01167,2025-05-29T01:22:00,2025-06-03T01:22:00,2025-06-07T01:22:00,74.11,1,BEAUTY,25.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,24.46,IN_STORE_DROP,824,13,1,0.0769,65.27,0,0,1,4,0,0,0,72.52,0,SYNTHETIC
RET_004922,ORD_004922,CUST_00618,2025-05-31T06:36:00,2025-06-05T06:36:00,2025-06-07T06:36:00,63.41,3,APPAREL,20.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,UNOPENED,63.41,MAIL_IN,368,21,7,0.3333,482.08,0,1,4,12,0,4,7,76.52,0,SYNTHETIC
RET_000145,ORD_000145,CUST_01663,2025-05-26T06:38:00,2025-05-28T06:38:00,2025-06-07T06:38:00,90.99,3,APPAREL,5.0,CREDIT_CARD,US_EAST,SAME_DAY,CHANGED_MIND,WORN_OR_USED,45.5,MAIL_IN,1107,17,1,0.0588,94.6,0,0,1,5,0,0,0,105.11,0,SYNTHETIC
RET_001559,ORD_001559,CUST_01221,2025-05-28T07:22:00,2025-05-31T07:22:00,2025-06-07T07:22:00,105.49,1,APPAREL,5.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,UNOPENED,52.74,MAIL_IN,393,18,2,0.1111,205.61,0,1,2,5,0,0,0,114.23,0,SYNTHETIC
RET_000014,ORD_000014,CUST_00661,2025-06-04T07:54:00,2025-06-07T07:54:00,2025-06-07T07:54:00,1436.83,1,LUXURY_GOODS,0.0,BUY_NOW_PAY_LATER,US_EAST,STANDARD_GROUND,DEFECTIVE,UNOPENED,718.42,MAIL_IN,50,5,4,0.8,2586.28,1,1,1,2,1,1,1,718.41,0,SYNTHETIC
RET_000424,ORD_000424,CUST_00318,2025-06-03T09:03:00,2025-06-05T09:03:00,2025-06-07T09:03:00,81.65,1,APPAREL,10.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,26.94,MAIL_IN,1132,15,1,0.0667,79.8,0,2,2,4,0,1,0,88.67,0,SYNTHETIC
RET_000737,ORD_000737,CUST_01335,2025-05-30T11:10:00,2025-05-31T11:10:00,2025-06-07T11:10:00,128.9,2,APPAREL,10.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,CHANGED_MIND,WORN_OR_USED,42.54,MAIL_IN,700,35,9,0.2571,1236.38,0,2,5,11,1,1,5,152.64,0,SYNTHETIC
RET_002341,ORD_002341,CUST_00828,2025-05-26T11:43:00,2025-05-31T11:43:00,2025-06-07T11:43:00,192.15,3,APPAREL,0.0,BUY_NOW_PAY_LATER,US_WEST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,192.15,IN_STORE_DROP,291,24,13,0.5417,1991.46,0,2,6,17,2,2,7,170.21,0,SYNTHETIC
RET_000268,ORD_000268,CUST_01036,2025-05-30T14:23:00,2025-06-02T14:23:00,2025-06-07T14:23:00,137.29,3,APPAREL,15.0,DEBIT_CARD,US_WEST,EXPRESS_AIR,WRONG_SIZE,UNOPENED,45.31,IN_STORE_DROP,273,12,1,0.0833,132.27,0,0,2,5,0,0,3,146.97,0,SYNTHETIC
RET_002230,ORD_002230,CUST_00950,2025-05-30T18:46:00,2025-06-02T18:46:00,2025-06-07T18:46:00,94.67,1,APPAREL,25.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,CHANGED_MIND,OPENED_UNUSED,47.34,MAIL_IN,654,12,2,0.1667,147.82,0,1,1,4,1,0,1,82.12,0,SYNTHETIC
RET_003889,ORD_003889,CUST_00534,2025-05-26T19:57:00,2025-05-28T19:57:00,2025-06-07T19:57:00,105.68,2,HOME_GARDEN,30.0,DEBIT_CARD,US_CENTRAL,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,52.84,IN_STORE_DROP,187,31,10,0.3226,873.63,0,3,4,8,2,3,2,97.07,0,SYNTHETIC
RET_003294,ORD_003294,CUST_01000,2025-05-30T20:31:00,2025-06-02T20:31:00,2025-06-07T20:31:00,42.61,1,BEAUTY,25.0,DEBIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,UNOPENED,21.3,MAIL_IN,115,18,3,0.1667,112.75,0,0,0,2,0,0,0,41.76,0,SYNTHETIC
RET_003832,ORD_003832,CUST_01184,2025-06-01T23:47:00,2025-06-03T23:47:00,2025-06-07T23:47:00,85.67,2,APPAREL,10.0,DEBIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,85.67,MAIL_IN,592,19,2,0.1053,124.25,0,0,0,2,0,0,0,69.03,0,SYNTHETIC
RET_002650,ORD_002650,CUST_01553,2025-05-05T00:23:00,2025-05-10T00:23:00,2025-06-08T00:23:00,666.69,1,ELECTRONICS,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,EXPRESS_AIR,DEFECTIVE,UNOPENED,666.69,MAIL_IN,118,5,3,0.6,1170.05,0,2,2,6,3,2,5,433.35,0,SYNTHETIC
RET_004445,ORD_004445,CUST_00392,2025-05-26T01:37:00,2025-05-29T01:37:00,2025-06-08T01:37:00,151.27,1,HOME_GARDEN,5.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,UNOPENED,151.27,MAIL_IN,1076,9,0,0.0,0.0,0,0,1,7,0,0,1,148.09,0,SYNTHETIC
RET_002911,ORD_002911,CUST_00681,2025-06-01T01:51:00,2025-06-06T01:51:00,2025-06-08T01:51:00,73.13,1,HOME_GARDEN,15.0,BUY_NOW_PAY_LATER,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,UNOPENED,36.56,MAIL_IN,129,14,1,0.0714,55.32,0,0,3,10,0,1,0,61.47,0,SYNTHETIC
RET_004375,ORD_004375,CUST_00755,2025-05-31T03:15:00,2025-06-03T03:15:00,2025-06-08T03:15:00,50.01,4,APPAREL,0.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,NOT_AS_DESCRIBED,OPENED_UNUSED,25.0,MAIL_IN,229,29,11,0.3793,471.83,0,1,7,13,0,3,3,47.66,0,SYNTHETIC
RET_003277,ORD_003277,CUST_00720,2025-05-09T03:45:00,2025-05-11T03:45:00,2025-06-08T03:45:00,181.19,1,APPAREL,5.0,BUY_NOW_PAY_LATER,US_WEST,SAME_DAY,CHANGED_MIND,UNOPENED,181.19,MAIL_IN,123,4,0,0.0,0.0,0,0,1,6,1,1,4,117.77,1,SYNTHETIC
RET_002882,ORD_002882,CUST_01050,2025-05-06T04:25:00,2025-05-11T04:25:00,2025-06-08T04:25:00,249.03,1,APPAREL,5.0,STORE_CREDIT,US_CENTRAL,EXPRESS_AIR,NOT_AS_DESCRIBED,OPENED_UNUSED,82.18,MAIL_IN,231,2,2,1.0,291.37,1,2,6,9,1,6,8,161.87,1,SYNTHETIC
RET_002302,ORD_002302,CUST_01254,2025-06-04T04:26:00,2025-06-07T04:26:00,2025-06-08T04:26:00,85.62,3,APPAREL,30.0,BUY_NOW_PAY_LATER,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,85.62,MAIL_IN,100,28,11,0.3929,698.25,0,1,4,16,0,0,8,70.53,0,SYNTHETIC
RET_003237,ORD_003237,CUST_00849,2025-06-01T07:14:00,2025-06-04T07:14:00,2025-06-08T07:14:00,58.81,3,APPAREL,10.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,WRONG_SIZE,UNOPENED,58.81,MAIL_IN,1142,10,0,0.0,0.0,0,0,0,1,0,0,0,68.95,0,SYNTHETIC
RET_002484,ORD_002484,CUST_00964,2025-06-05T07:14:00,2025-06-06T07:14:00,2025-06-08T07:14:00,167.63,1,HOME_GARDEN,15.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,CHANGED_MIND,OPENED_UNUSED,167.63,MAIL_IN,778,9,1,0.1111,170.68,0,1,1,5,0,0,1,189.64,0,SYNTHETIC
RET_000109,ORD_000109,CUST_00704,2025-05-16T07:26:00,2025-05-18T07:26:00,2025-06-08T07:26:00,73.41,1,APPAREL,0.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,24.23,MAIL_IN,414,11,1,0.0909,55.31,0,1,1,5,0,0,0,61.46,0,SYNTHETIC
RET_000186,ORD_000186,CUST_00975,2025-05-25T08:23:00,2025-05-26T08:23:00,2025-06-08T08:23:00,134.72,1,APPAREL,10.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,44.46,MAIL_IN,191,15,1,0.0667,100.39,0,0,3,11,0,0,0,111.54,0,SYNTHETIC
RET_004558,ORD_004558,CUST_01172,2025-06-02T10:08:00,2025-06-04T10:08:00,2025-06-08T10:08:00,41.2,1,APPAREL,5.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,ARRIVED_LATE,UNOPENED,41.2,MAIL_IN,1166,14,1,0.0714,35.17,0,0,1,2,0,0,1,39.08,0,SYNTHETIC
RET_003309,ORD_003309,CUST_00573,2025-05-25T10:11:00,2025-05-28T10:11:00,2025-06-08T10:11:00,129.59,1,APPAREL,0.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,UNOPENED,42.76,MAIL_IN,670,19,1,0.0526,103.77,0,0,0,4,0,0,0,115.3,0,SYNTHETIC
RET_002643,ORD_002643,CUST_01270,2025-06-02T10:27:00,2025-06-07T10:27:00,2025-06-08T10:27:00,171.25,4,APPAREL,30.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,171.25,IN_STORE_DROP,748,20,11,0.55,1195.23,0,3,6,20,0,3,6,120.73,0,SYNTHETIC
RET_000128,ORD_000128,CUST_01572,2025-05-30T10:38:00,2025-06-02T10:38:00,2025-06-08T10:38:00,554.42,2,ELECTRONICS,30.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,UNOPENED,277.21,MAIL_IN,163,29,13,0.4483,5589.32,0,3,6,12,1,4,5,477.72,0,SYNTHETIC
RET_003661,ORD_003661,CUST_00159,2025-06-04T12:08:00,2025-06-07T12:08:00,2025-06-08T12:08:00,105.7,2,APPAREL,10.0,BUY_NOW_PAY_LATER,US_CENTRAL,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,52.85,MAIL_IN,320,22,10,0.4545,980.91,0,4,3,10,2,0,6,108.99,0,SYNTHETIC
RET_000043,ORD_000043,CUST_00291,2025-06-02T13:58:00,2025-06-04T13:58:00,2025-06-08T13:58:00,103.91,1,APPAREL,5.0,DEBIT_CARD,US_CENTRAL,STANDARD_GROUND,NOT_AS_DESCRIBED,OPENED_UNUSED,103.91,MAIL_IN,1188,7,1,0.1429,90.76,0,0,1,6,0,0,0,100.84,0,SYNTHETIC
RET_001329,ORD_001329,CUST_01511,2025-06-01T14:26:00,2025-06-06T14:26:00,2025-06-08T14:26:00,155.15,2,APPAREL,10.0,DEBIT_CARD,US_EAST,STANDARD_GROUND,DEFECTIVE,OPENED_UNUSED,51.2,IN_STORE_DROP,325,31,19,0.6129,2217.19,0,1,7,16,0,3,4,129.66,0,SYNTHETIC
RET_002459,ORD_002459,CUST_01608,2025-06-05T15:22:00,2025-06-06T15:22:00,2025-06-08T15:22:00,121.17,1,APPAREL,5.0,DEBIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,UNOPENED,60.58,MAIL_IN,1012,7,0,0.0,0.0,0,2,5,5,1,0,0,99.18,0,SYNTHETIC
RET_003705,ORD_003705,CUST_00886,2025-06-01T15:27:00,2025-06-03T15:27:00,2025-06-08T15:27:00,122.91,2,APPAREL,10.0,DEBIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,122.91,MAIL_IN,74,34,12,0.3529,1651.97,0,2,3,17,1,2,9,152.96,0,SYNTHETIC
RET_000751,ORD_000751,CUST_00919,2025-05-20T15:59:00,2025-05-22T15:59:00,2025-06-08T15:59:00,30.82,1,BEAUTY,15.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,UNOPENED,30.82,MAIL_IN,439,12,0,0.0,0.0,0,0,1,3,0,0,0,26.45,0,SYNTHETIC
RET_002256,ORD_002256,CUST_00215,2025-06-01T16:01:00,2025-06-03T16:01:00,2025-06-08T16:01:00,68.74,3,BEAUTY,25.0,BUY_NOW_PAY_LATER,US_WEST,SAME_DAY,DEFECTIVE,OPENED_UNUSED,68.74,MAIL_IN,878,15,1,0.0667,68.98,0,1,3,6,0,0,0,76.64,0,SYNTHETIC
RET_002938,ORD_002938,CUST_00652,2025-06-01T16:12:00,2025-06-06T16:12:00,2025-06-08T16:12:00,136.18,1,ELECTRONICS,0.0,CREDIT_CARD,US_EAST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,44.94,MAIL_IN,633,8,1,0.125,99.13,0,0,4,7,0,0,0,110.14,0,SYNTHETIC
RET_001037,ORD_001037,CUST_01430,2025-06-01T16:36:00,2025-06-06T16:36:00,2025-06-08T16:36:00,113.37,1,APPAREL,5.0,DEBIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,113.37,IN_STORE_DROP,594,17,1,0.0588,101.79,0,1,1,7,0,0,0,113.1,0,SYNTHETIC
RET_000486,ORD_000486,CUST_00447,2025-06-03T17:41:00,2025-06-05T17:41:00,2025-06-08T17:41:00,145.56,3,APPAREL,0.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,72.78,MAIL_IN,769,27,11,0.4074,1625.09,0,3,6,21,1,2,9,164.15,0,SYNTHETIC
RET_000466,ORD_000466,CUST_01362,2025-06-01T18:35:00,2025-06-06T18:35:00,2025-06-08T18:35:00,52.45,3,APPAREL,15.0,CREDIT_CARD,US_EAST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,17.31,MAIL_IN,1137,12,0,0.0,0.0,0,0,5,11,0,0,1,44.24,0,SYNTHETIC
RET_000849,ORD_000849,CUST_00908,2025-05-31T18:58:00,2025-06-03T18:58:00,2025-06-08T18:58:00,37.38,1,BEAUTY,10.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,37.38,MAIL_IN,418,7,0,0.0,0.0,0,0,2,5,0,0,0,33.05,0,SYNTHETIC
RET_004961,ORD_004961,CUST_00143,2025-06-04T20:14:00,2025-06-07T20:14:00,2025-06-08T20:14:00,113.9,1,APPAREL,15.0,CREDIT_CARD,US_SOUTH,SAME_DAY,CHANGED_MIND,UNOPENED,56.95,LOCKER_DROP,215,9,0,0.0,0.0,0,2,0,3,0,0,1,124.53,0,SYNTHETIC
RET_004932,ORD_004932,CUST_00146,2025-05-31T20:15:00,2025-06-02T20:15:00,2025-06-08T20:15:00,87.69,1,APPAREL,15.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,28.94,MAIL_IN,1014,16,4,0.25,285.91,0,1,0,3,0,0,1,79.42,1,SYNTHETIC
RET_003884,ORD_003884,CUST_01074,2025-05-07T21:00:00,2025-05-10T21:00:00,2025-06-08T21:00:00,404.67,1,ELECTRONICS,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,EXPRESS_AIR,DEFECTIVE,UNOPENED,133.54,MAIL_IN,8,4,3,0.75,546.32,1,3,3,4,1,3,3,202.34,1,SYNTHETIC
RET_003288,ORD_003288,CUST_00043,2025-05-10T21:41:00,2025-05-12T21:41:00,2025-06-08T21:41:00,95.98,1,APPAREL,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,STANDARD_GROUND,NOT_AS_DESCRIBED,WORN_OR_USED,95.98,MAIL_IN,186,1,0,0.0,0.0,0,2,2,2,1,2,2,62.39,0,SYNTHETIC
RET_000227,ORD_000227,CUST_00594,2025-06-05T00:38:00,2025-06-08T00:38:00,2025-06-09T00:38:00,251.57,1,APPAREL,0.0,BUY_NOW_PAY_LATER,US_EAST,STANDARD_GROUND,DEFECTIVE,UNOPENED,125.78,LOCKER_DROP,266,5,5,1.0,735.84,0,0,2,2,0,2,1,163.52,0,SYNTHETIC
RET_001609,ORD_001609,CUST_01061,2025-06-06T01:01:00,2025-06-08T01:01:00,2025-06-09T01:01:00,644.87,1,ELECTRONICS,0.0,BUY_NOW_PAY_LATER,US_SOUTH,EXPRESS_AIR,DEFECTIVE,UNOPENED,644.87,MAIL_IN,44,2,2,1.0,580.39,0,1,4,5,1,4,4,322.44,1,SYNTHETIC
RET_001079,ORD_001079,CUST_00545,2025-06-02T01:28:00,2025-06-04T01:28:00,2025-06-09T01:28:00,40.48,2,BEAUTY,5.0,DEBIT_CARD,US_WEST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,40.48,MAIL_IN,309,13,2,0.1538,63.99,0,1,1,4,0,0,0,35.55,0,SYNTHETIC
RET_003349,ORD_003349,CUST_00365,2025-06-05T02:09:00,2025-06-08T02:09:00,2025-06-09T02:09:00,99.58,1,APPAREL,5.0,DEBIT_CARD,US_EAST,STANDARD_GROUND,NOT_AS_DESCRIBED,OPENED_UNUSED,99.58,MAIL_IN,515,9,1,0.1111,72.95,0,1,0,2,0,0,0,81.06,0,SYNTHETIC
RET_002000,ORD_002000,CUST_00845,2025-06-03T02:36:00,2025-06-05T02:36:00,2025-06-09T02:36:00,42.02,3,APPAREL,10.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,UNOPENED,21.01,MAIL_IN,604,10,1,0.1,40.91,0,0,1,3,0,0,0,45.45,0,SYNTHETIC
RET_004189,ORD_004189,CUST_00584,2025-05-31T02:37:00,2025-06-05T02:37:00,2025-06-09T02:37:00,25.52,2,BEAUTY,5.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,NOT_AS_DESCRIBED,OPENED_UNUSED,8.42,MAIL_IN,889,11,0,0.0,0.0,0,0,1,3,0,0,0,23.87,0,SYNTHETIC
RET_004643,ORD_004643,CUST_01274,2025-06-05T05:31:00,2025-06-08T05:31:00,2025-06-09T05:31:00,120.16,1,ELECTRONICS,25.0,DEBIT_CARD,US_SOUTH,SAME_DAY,WRONG_SIZE,UNOPENED,120.16,IN_STORE_DROP,991,11,0,0.0,0.0,0,0,0,2,0,0,0,129.53,0,SYNTHETIC
RET_001441,ORD_001441,CUST_01120,2025-05-11T06:49:00,2025-05-13T06:49:00,2025-06-09T06:49:00,254.89,1,APPAREL,0.0,CREDIT_CARD,US_WEST,SAME_DAY,NOT_AS_DESCRIBED,UNOPENED,84.11,LOCKER_DROP,98,7,3,0.4286,447.34,2,0,3,5,0,1,3,165.68,1,SYNTHETIC
RET_003588,ORD_003588,CUST_00741,2025-06-04T08:05:00,2025-06-05T08:05:00,2025-06-09T08:05:00,53.19,1,BEAUTY,0.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,26.6,MAIL_IN,135,14,2,0.1429,111.37,0,0,1,4,0,0,0,61.87,0,SYNTHETIC
RET_003492,ORD_003492,CUST_01454,2025-06-04T08:49:00,2025-06-06T08:49:00,2025-06-09T08:49:00,296.63,1,ELECTRONICS,0.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,296.63,IN_STORE_DROP,194,12,2,0.1667,524.02,0,0,0,4,0,0,0,291.12,0,SYNTHETIC
RET_002006,ORD_002006,CUST_00466,2025-06-02T09:49:00,2025-06-05T09:49:00,2025-06-09T09:49:00,44.87,1,APPAREL,15.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,22.44,IN_STORE_DROP,818,11,2,0.1818,90.54,0,0,5,9,0,0,1,50.3,0,SYNTHETIC
RET_003814,ORD_003814,CUST_01290,2025-06-03T10:23:00,2025-06-05T10:23:00,2025-06-09T10:23:00,48.95,1,BEAUTY,5.0,DEBIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,UNOPENED,48.95,MAIL_IN,516,13,4,0.3077,160.88,0,1,1,5,0,1,1,44.69,0,SYNTHETIC
RET_004747,ORD_004747,CUST_01128,2025-06-05T12:11:00,2025-06-08T12:11:00,2025-06-09T12:11:00,119.72,1,HOME_GARDEN,10.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,59.86,IN_STORE_DROP,103,13,0,0.0,0.0,0,0,2,2,0,0,0,128.68,0,SYNTHETIC
RET_003154,ORD_003154,CUST_00454,2025-05-30T12:29:00,2025-06-01T12:29:00,2025-06-09T12:29:00,88.41,2,APPAREL,25.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,DEFECTIVE,UNOPENED,44.2,MAIL_IN,657,9,0,0.0,0.0,0,1,2,4,0,0,1,85.66,0,SYNTHETIC
RET_003962,ORD_003962,CUST_00388,2025-06-04T14:01:00,2025-06-06T14:01:00,2025-06-09T14:01:00,40.72,2,APPAREL,20.0,BUY_NOW_PAY_LATER,US_SOUTH,STANDARD_GROUND,DEFECTIVE,OPENED_UNUSED,13.44,LOCKER_DROP,228,30,11,0.3667,482.43,0,1,6,14,0,2,8,48.73,0,SYNTHETIC
RET_002573,ORD_002573,CUST_00757,2025-06-05T15:25:00,2025-06-07T15:25:00,2025-06-09T15:25:00,49.48,1,BEAUTY,5.0,DEBIT_CARD,US_EAST,SAME_DAY,CHANGED_MIND,UNOPENED,16.33,MAIL_IN,210,11,0,0.0,0.0,0,0,0,2,0,1,0,41.44,0,SYNTHETIC
RET_004856,ORD_004856,CUST_00688,2025-06-05T16:01:00,2025-06-07T16:01:00,2025-06-09T16:01:00,143.21,3,APPAREL,30.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,UNOPENED,143.21,MAIL_IN,746,33,13,0.3939,1496.08,0,1,1,10,0,0,5,127.87,0,SYNTHETIC
RET_002369,ORD_002369,CUST_00493,2025-05-27T16:37:00,2025-05-29T16:37:00,2025-06-09T16:37:00,351.96,1,ELECTRONICS,15.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,351.96,MAIL_IN,857,18,2,0.1111,582.98,0,0,3,5,0,0,0,323.88,0,SYNTHETIC
RET_004449,ORD_004449,CUST_00373,2025-05-27T17:53:00,2025-05-30T17:53:00,2025-06-09T17:53:00,528.72,2,LUXURY_GOODS,0.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,WORN_OR_USED,174.48,IN_STORE_DROP,368,30,11,0.3667,4839.12,0,1,8,15,0,3,4,488.8,0,SYNTHETIC
RET_004140,ORD_004140,CUST_01134,2025-06-06T18:26:00,2025-06-08T18:26:00,2025-06-09T18:26:00,480.42,4,ELECTRONICS,30.0,DEBIT_CARD,US_EAST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,480.42,MAIL_IN,786,31,9,0.2903,4798.44,0,2,6,13,2,2,7,592.4,0,SYNTHETIC
RET_000100,ORD_000100,CUST_00528,2025-06-03T19:00:00,2025-06-08T19:00:00,2025-06-09T19:00:00,117.77,2,APPAREL,0.0,CREDIT_CARD,US_EAST,SAME_DAY,CHANGED_MIND,OPENED_UNUSED,38.86,IN_STORE_DROP,356,13,0,0.0,0.0,0,0,1,2,0,0,0,125.04,0,SYNTHETIC
RET_002755,ORD_002755,CUST_01337,2025-06-05T19:37:00,2025-06-08T19:37:00,2025-06-09T19:37:00,158.03,2,APPAREL,0.0,BUY_NOW_PAY_LATER,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,52.15,MAIL_IN,297,32,13,0.4062,1488.12,0,3,3,7,0,1,2,127.19,0,SYNTHETIC
RET_004943,ORD_004943,CUST_00487,2025-05-30T20:15:00,2025-06-02T20:15:00,2025-06-09T20:15:00,30.78,1,BEAUTY,10.0,BUY_NOW_PAY_LATER,US_CENTRAL,SAME_DAY,WRONG_SIZE,UNOPENED,30.78,MAIL_IN,898,12,2,0.1667,64.89,0,2,2,3,1,0,0,36.05,0,SYNTHETIC
RET_001483,ORD_001483,CUST_01292,2025-06-04T00:00:00,2025-06-06T00:00:00,2025-06-10T00:00:00,83.01,2,APPAREL,0.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,41.5,IN_STORE_DROP,722,8,1,0.125,69.04,0,1,3,4,0,0,0,76.71,0,SYNTHETIC
RET_002028,ORD_002028,CUST_01408,2025-06-05T01:06:00,2025-06-08T01:06:00,2025-06-10T01:06:00,36.61,2,BEAUTY,15.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,CHANGED_MIND,OPENED_UNUSED,36.61,MAIL_IN,599,13,0,0.0,0.0,0,0,4,4,0,0,0,41.67,0,SYNTHETIC
RET_003862,ORD_003862,CUST_01044,2025-05-07T02:18:00,2025-05-12T02:18:00,2025-06-10T02:18:00,134.05,1,APPAREL,5.0,CREDIT_CARD,US_WEST,SAME_DAY,NOT_AS_DESCRIBED,WORN_OR_USED,134.05,MAIL_IN,209,3,2,0.6667,156.83,0,1,4,7,2,2,6,87.13,0,SYNTHETIC
RET_000053,ORD_000053,CUST_00139,2025-05-11T02:36:00,2025-05-13T02:36:00,2025-06-10T02:36:00,848.4,2,ELECTRONICS,0.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,DEFECTIVE,UNOPENED,279.97,MAIL_IN,23,4,3,0.75,1145.34,1,3,1,2,3,1,1,424.2,1,SYNTHETIC
RET_001297,ORD_001297,CUST_01345,2025-06-03T03:15:00,2025-06-08T03:15:00,2025-06-10T03:15:00,91.87,2,APPAREL,0.0,STORE_CREDIT,US_CENTRAL,SAME_DAY,WRONG_SIZE,UNOPENED,91.87,MAIL_IN,917,12,0,0.0,0.0,0,0,1,5,1,0,1,80.26,0,SYNTHETIC
RET_000690,ORD_000690,CUST_00796,2025-06-06T03:38:00,2025-06-09T03:38:00,2025-06-10T03:38:00,140.93,1,APPAREL,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,EXPRESS_AIR,CHANGED_MIND,UNOPENED,140.93,IN_STORE_DROP,59,5,3,0.6,247.32,1,3,4,8,3,3,5,91.6,1,SYNTHETIC
